STRING,OUTCOME
IHBGGBHBDJHFDAJEFI,NO
CBAAABBFCH,NO
GFCAAIFED,NO
AFFJBGEIICGFIHJDHFB,NO
CHDFCFG,NO
CEIAHG,NO
DJFHJDCGGECIGDC,NO
EFJGIJJCGFD,NO
DIBFIHCCCGJJDBI,NO
DHDEFADEEGHCH,NO
FGJEIAJEF,NO
AGDJEGCGBFIAFCHBJJCD,NO
GHIEFDBBCIAJABE,NO
GGBHDEFFEIIJCEEEJD,NO
JDBICHFBIIJJCIJFJ,NO
BAJAHGHGEHEHDCA,NO
EDCIBBJHHDHBJHIBDAI,NO
CFFHHHJCEDDBEDD,NO
AIICHDBCJAJ,NO
EJAHGBCEAIG,NO
CCIDCIFBHEIIJAFFDI,NO
AFBJHCACJDGGJJAG,NO
IJBIBCJJ,NO
CEEGJBGGDBDIFJBIFIGJ,NO
IEBIHDEHGGACHBAD,NO
IDBEHEIGABFIGBAHDE,NO
JBADIAFJIBDJIBHDFII,NO
JFGJIADIJJBA,NO
IJHEAGABFICGCCFBEGI,NO
HEDABCGFEB,NO
HEAFEBEGCFDFFEIGIEH,NO
CAFCACJFIJFFIFJGED,NO
DJCGCFJC,NO
BHIDAHADHH,STEAL
JHIGBI,NO
FEAAFHFBC,NO
JHEFIIBIDFGI,NO
BJIBBE,NO
GJBBJIGACFICHDCGICBI,NO
CJDGADHGJBBCFB,NO
CHEIEBDJCFJFDJED,NO
JGAAADGEJGCDJBBD,NO
AIJCHCADHJEEGJBBE,NO
BHBAEIEDC,NO
DDJIIFAIIHDEIAGCCHEA,NO
EFFIJAHCHFJADGEGEFG,NO
DDGAEABDGBDCI,NO
EFCGCJACDFBDBBAJC,NO
HJGBGEGDBCECIGI,NO
BCBIHJDG,NO
BHFGIDACD,NO
FBBDHIB,NO
BCBBEFCDEGEIHBJEH,NO
CGIDFJGBIGADHIC,NO
CGHHDFCBIAEHHD,NO
EBCGJHFHHDDGAGGDECJ,NO
FJEFGFDIAJEDHFBGEIG,NO
EBIDJGDJ,NO
CDGJGFEAC,NO
EHJDGAIIDJIIHEGEJJFF,NO
IGEJBJEFFGBDDCFJABA,NO
AEHGJJEEDBJEI,NO
HAIJHE,NO
DFGAAGEGIABIJJGJHAD,STEAL
DHIAACJH,NO
EGBIEFGGFIGEGEADBDGD,NO
FIBDBJGGDBHFJEG,NO
GIDHCFJJ,NO
GAJHCGADIG,NO
IEEEHGCCGECFDJE,NO
ADDHEHCDFIJJJBA,NO
IGHDGDCEGCJHC,NO
CJJJCIDI,NO
ECIFDB,NO
JABDFIJBABCEJ,NO
FGDBECCCH,NO
FGIIGGACADECEJ,NO
HBBGEBIJJ,NO
DHGDEEABCAADHAHAID,NO
FHBHCADBCBDG,NO
IIHCBAJGFF,NO
CHFGBAFEHCFFHBHI,NO
GEECJE,NO
EDJCFE,NO
IAGFACEIJHEHGDA,NO
FFGHJFFEBCEFBEIF,NO
GJHJBJIIBHFGHFJEDCFF,NO
ACJBDDAAGCBJAHD,NO
DDHFEJCEGIHEGDBDIBD,NO
EFBJDIIEIBEHCDDBAHH,NO
EDCIHBJFFJCABD,NO
HAJDGICFG,NO
HFADJAFGBEBBEDCHB,NO
CIEFEII,NO
JHEEGJHCHBCD,NO
FDBGEJGICDABAD,NO
DGAJCHEFBAFEGDECAD,NO
BBGJDJFIBBFBBA,NO
GGHAGADIJJEJDAJA,NO
GIJEDFIHEGG,NO
FAGBBBGFCCF,NO
HIGCHFJHIEIEBA,NO
CBFHGDDJAHEGHGJ,NO
DDCBACFD,NO
AFEJECHCH,NO
DFHEIC,NO
JACEJHJFICG,NO
JDJECJCIGHJIJDJ,NO
JGIGEF,NO
ABJECIJFIBGIFFJIG,NO
GGDACCHJCHJDDCIH,NO
CFBJHJJGHHIBA,NO
IGJEIGBDIAFHGFDIAFI,NO
DFFAGBEDIIFBGEGGEF,NO
AAGCGDJAHBBDDFCG,NO
AGHDCDC,NO
GAAGCJIF,NO
ABIGDCBBDHFJ,NO
GFAIBIJHGBAHGGFIBGIA,NO
FGCDHGIJA,NO
CEDBBECDIFGDGBIAFF,NO
EFGJJDFFG,NO
GGBGIAJAGCACCEFEFIG,NO
GEGCEEIFDIH,NO
DABHGJHHBFEJBDCDGIH,NO
DEBDIEIHE,NO
EBCDGGFADHBIFBBBFA,NO
GAGBFIBEIIBACAGBD,NO
BJCCGGBHHFHJDI,NO
DIFDJACJFFHACDG,NO
AIEIFDB,NO
JAJEDH,NO
FGAAHF,NO
HJHHDAAADDBBHGFJEIJH,NO
JGEDHJADDJIHHABJBH,NO
EGGHEHEBBDGGEI,NO
AJJEEHIHEDDFGBGHCB,NO
BIBEHICHG,NO
JHCIIAA,NO
HJFDEAAJIJ,NO
BDJIGAEJFGGABC,NO
JBEIDEJHHGGIEBGDGB,NO
EEJGAGBIJCGBJJIIJ,NO
DGEIJIIFCAHBFCBH,NO
IIEBEAH,NO
DJJIFGFDHBA,NO
JBFJECE,NO
HAFHFIA,NO
EHHCJFEHHFGCDGID,NO
IGDBFJI,NO
ABGICGHFGHGJAG,NO
CAHJGFF,NO
AIBIJJAD,NO
JHJFBCIHIF,NO
CFFJEG,NO
BECFDHHHIHFDBCBDJ,NO
JDCFHHJIAGHCDDFHAA,NO
CDDADJFBAEBEJHFIF,NO
EABDCIFCIEI,NO
HJEIEHBIC,NO
HDDGJECEDIDEGI,NO
EDFGDIAHJBGDID,NO
AHHGHC,NO
FGADGBEIAJG,NO
HGBHCIGJ,NO
HBDGFGADIGIACCB,NO
IBDCCAAIGBBF,NO
CDBIIIJ,NO
GCFCJAJH,NO
FEICBFCFDBH,NO
FJIBBEADDHBCAFDGH,NO
AACBEHBIDADJGCBFEA,NO
JJJDDABFBDAFCBAI,NO
GJGBBCGADJCEFDCDI,NO
CCGFFDC,NO
HEAIGGEJIHECBGBEJAJG,NO
GFDEIECAAAJF,NO
AFGCABGF,NO
JIIAJDHAFCJCFBEDIG,NO
GEAJFDFIHFHIDI,NO
EFCECIJHFJEBAG,NO
JFHFFIHIDCABH,NO
HJIEHACB,NO
JFFBHEEAAE,NO
DDIJGACEDJAC,NO
HGBAFCFBF,NO
GDFAIIDCE,NO
HIJJFAB,NO
FCBFHAIJDABB,NO
AIHDDJEBGIEHGGIIFG,NO
DAEGFDHDI,NO
CHDJCEGFEHJJC,NO
GBFIDBB,NO
GFEDHE,NO
JCJEJADFDAA,NO
JEIIBHCAIIC,NO
JGJCHAIA,NO
FBFCICCBHGEHDI,NO
IFBEBCGJCEDCDHGABE,NO
EJFGGJGCHIGGFEJAEBH,NO
IAHFJID,NO
HCGCBIDIEHEIB,NO
DAGDCHJGHHACEFCEGGBI,NO
CFDEFHJJIFF,NO
ACFIJGGCBACGBHHB,NO
AGIEAAI,NO
FEACICCBCJGJEDFDCA,NO
CACEABAFG,NO
DDCEFJEHGAEEFJDEGE,NO
JFDDAEJGEDEF,NO
EIEBIDJFAHF,NO
EFIBBDJDBA,NO
BJJHJJDHDIEFCC,NO
JHHFGECDCFBH,NO
IBJCDJAEH,NO
HIGGBDFAJBGFGCG,NO
EJBDECDBJAEEDG,NO
CHGHHCGHCDGA,NO
CBCCFIJCGFBAF,NO
BFDAACFBHAAJAJIJC,NO
FIJABECIIBIFEJAB,NO
EBCFJHBDHCIAJEJJBHH,NO
DAFDFAICDI,NO
EEJJJC,NO
EJEHDIDIFGC,NO
GBDHEIGCHIJB,NO
AJAABDEACI,NO
FJAFBJDEDCEHEB,NO
DIFJCFIJBAEGDIIBIDBD,NO
CCJGIFEHFAEJBCFBD,NO
IDFJEHBAFIGCCJHDGCJ,NO
FCIADJAGEGGFGEBHHD,NO
FEADBHCDGJAEIFIHAIBH,NO
JHBHCAAHIJADFAC,NO
CHEJJFEJAJG,NO
ICEEDGFAHBFI,NO
GBCFGEJIGD,NO
FADHJCGFCCGCHDFGEIC,NO
AFBJBFDCHABIDBCHF,NO
CBFJBDJIHBFCCJIEHC,NO
GAFHBEAGFEBAFJJEH,NO
GCBIJCDHIAGJF,NO
HEFEADHIABHCCJEI,NO
JHBACJHAGADBIICCG,NO
CIGDJCCEBDGCHBBHHC,NO
EEIEDEHJEAABABDG,NO
EHBAEAG,NO
DAJBFCCBHCBCBCECIEHG,NO
HAHGDIFHFBJGGFHJGB,NO
JDEBDIEBBDIF,NO
DHGIEDHIGHJAGEJ,NO
JEJIJJJFBGEDBF,NO
DCCIHDGEGDBHDAJG,NO
ICHIBFCJ,NO
GBICFAFECCBEDHGD,NO
AIHHJAGIHHDEBABBG,NO
BJDAABGHDEE,NO
FGJGJHGDADEBJE,NO
BCEGDIDI,NO
JEDEFJEJIAFIIF,NO
CFEBJJCAAHJHFGAGC,NO
DEIIBGFF,NO
DDFJHJH,NO
FJEEJFJAHGC,NO
DAJBJAHEIEHG,NO
DIGHBHGBBJIB,NO
IGBCCGJICAHJGEBHADAJ,STEAL
EBDCFDECGIEACIIGDJ,NO
DGJDEAFBDCDJFAJIG,NO
CEHHIAEDJJ,NO
JADDIDGICCF,NO
GJDEHBGD,NO
FDDEDJCBFEDEFJFB,NO
IBHICCHCFCEFAAC,NO
FJHAICGDCIGGDDD,NO
DGEFIBABBC,NO
CAIJIJA,NO
JCGFDCI,NO
HFAJDFABJJJABHFC,NO
JCJIADBAGEBFFBJGJAI,NO
GEDCAIFBAJ,NO
IAHCAEFEBBBGHCF,NO
EDGDHCFHICAHIFFBFI,NO
CEEGDBGEHAEDHHJIHC,NO
CFFDCEAEEEJCG,NO
EHAHBJIGIF,NO
EBJACJFEDGDCFDDJACJ,NO
BFBBGAAHJAIBAIB,NO
JBDBGGCEBIAHFIIEHG,NO
CAGDFCFFADCCCBC,NO
BDAGGFHHGAI,NO
GCCABDHFJFEID,NO
DGJIJBEEACHA,NO
DJJFCIH,NO
IGADEBEBCDHB,NO
GGCCAIFDFFGCEFFAIDA,NO
FFFICAFCCFGGEHBCBJB,NO
DABIEAEEIJHFH,NO
BFAGDCDIBHECJDAJBI,NO
BBJDGFAFJF,NO
IHBGCDDHH,NO
HDAIJBAEEFJ,NO
HHADIIADJIEDFCH,STEAL
GAHEGGHCAEBJI,NO
JAIGCHC,NO
DJGCEHBEIEFDBAHFGFE,NO
JIIFGJHEJGJBFJFJE,NO
GIFHHDGFIGGCJDEHEEJC,NO
AIIIDCFJBBFBAFADI,NO
HAFAADBCJFFBBFIJIHAC,NO
CIGBGGADFAGHJGHCDHF,NO
HEEJDJHCJFECIFDDGFA,NO
JEBBHCHFBFFFCDJ,NO
FBABGJGEGHAHEJGGH,NO
IHICCFFHHEFCC,NO
EHAEDEFDJCFB,NO
HFEJIJJFGFICIDAHDIB,NO
AJJDHFFDHF,NO
GEFDCDAHJEJ,NO
DBAEJD,NO
IDGHHDHFIG,NO
EDIAFACJJFAGBFGI,NO
GIGCCJCJEJGDGHJGGFBA,NO
FBJHABDCHDFJAFE,NO
ECBFCEDCHBAFJEBHIBAB,NO
CAFIABBAG,NO
JHHDHAFFECCFFAFEIAEA,NO
GEJECDFBIBJD,NO
AIBBHJEGCBJEHFEJEADH,NO
EBDABEHCFGH,NO
ACEEGJIEDCHFAEA,NO
HAFFGGFGEG,NO
GHDCEHEBG,NO
HCBJCGD,NO
DDBEJFHIC,NO
CHFHDCEHHFDCDAEBFACD,NO
IADBHJHHBJI,NO
AIGBGC,NO
GEGEHEDFABIIAHIJB,NO
IEIGBFE,NO
HIGHFBGCJDJCFFEB,NO
IHGIECJACHEFAIJ,NO
HGDGHHGDCDJA,NO
GEACEFBFBEICIBIHHJGB,NO
BCCHAGCGC,NO
BEIADDCEAIAACIJGIAA,NO
JHEDFIBGE,NO
GGFJEA,NO
BBGEEGDDJJAFCDABJD,NO
DHGIJIBAAEJDHCIEIGI,NO
HAGBIGAHHABDA,NO
DIBGJEJCJD,NO
JFJCFGAH,NO
JIFHECICEICJGJI,NO
IFJGAIGHEGBEEEJFDIJ,NO
AJFBBDGJECIA,NO
IJHBFCD,NO
HDAJHHIFCJ,NO
HGCEFF,NO
FAAGEGCCCJECADFACHEG,NO
IDJGICFCE,NO
CJGAGJFBI,NO
JFJEJJACIFHECE,NO
IICIHAJFI,NO
HBCFEBJDFH,NO
DBCIECDICFFHDBGIFG,NO
FDHDBCCJ,NO
AABFEIH,NO
GDBHAICB,NO
FGFFFIGGBIBGJ,NO
IHACFJGFFAGDDD,NO
DCBDFCCIDFEGIH,NO
JCCCIEE,NO
IEDBHHBIAGCBHGG,NO
HHCACJGDCEHJIGFH,NO
EDJJEGADCEBFFI,NO
JBFGCBHBEDCFEHBCIJ,NO
JDCACFCCAJHIC,NO
CHDIHCGHAAGACCCFHJA,NO
FDGIIJBBIJ,NO
GEBAAHCCGAG,NO
FJBEDFEIIFHHFGIBCI,NO
BBADCE,NO
GHCBFIEDABHEIHIGAAG,NO
CJDCJIJHCHBBHDAEBA,NO
JCEGFCFCGICA,NO
EGHEDJABDJI,NO
GCHFFAFIACJFFJABBI,NO
CAEJGHDFJDFB,NO
EHGEFC,NO
CCDFGBDBJFJJBFHJ,NO
AIFFEEEGIIGBJCFFIICJ,NO
FIEIIJCF,NO
DHIEGJDHGCEDIGI,NO
FEGBCCDIDHGHEFIC,NO
JAHHHAIDGGFF,NO
JDBCEGJAFAF,NO
JBJCCHIJFFAGHFFEF,NO
AHIFGDFHEIAJAJJC,NO
DGIGHAAFH,NO
DCDCABCI,NO
ABGFDAEIHCGFIHJCA,NO
BABFFHFEFIHCBCFECC,NO
GFAECEDFE,NO
CFCDHJGBAIEIA,NO
DABDEJIFGF,NO
IGCAHEIIDFJGFHHABE,NO
EDIEEHFJHCIEIEBBBBJ,NO
ECJEIGCCGEBCHIEHF,NO
IBEABI,NO
IFDJGEIGGECCHH,NO
IHIIHBDFJ,NO
CGBEIEHIACHJJEHEBIH,NO
IFFBJDBJGBIJBF,NO
BGEGBAEDDAHBJI,NO
BEJAHCEEJFDAFGE,NO
FEAAHHDA,NO
ICIFBGICBAIIBGFIGG,NO
FGFDIBJAEJ,NO
AIDHDJBBEDJEBIHGIJ,NO
BHFGDACBHEFHEF,NO
BAJCFDHFBFCB,NO
IBDDBIBEJGI,NO
JIBCDCAGAA,NO
IEIJGBIGIHAGEG,NO
IHHGCBCDADHGHBB,NO
CHFFFGEEIJGDJJFD,NO
CDDJDDF,NO
EFFHHBIJADJCEIHCE,NO
BIGJFEJIJDIGJDED,NO
HFBDACGGHIDFJEDJDD,NO
JAGCFCEICHIHH,NO
HJHGJCGFDIBEGFB,NO
BEBBAJ,NO
IEFGDBHAIFFDGB,NO
IDDFHFDHAEAJGA,NO
DEHAEBJ,NO
JHBHFAGFFBACCDJDG,NO
DJGECCBFDEJFIGFDDGC,NO
HHGEJE,NO
FGGECCCDBAE,NO
DFGIECFEIIF,NO
BFDBDIGCCJAECBHBEIFI,NO
DCEBJAHAIJEHAFBFIF,NO
CIHAFBCBDEHDCH,NO
JHIEGFBJDIJ,NO
FFJFCBDHGJ,NO
HHEABFCADBIEADEAFJA,NO
AIIIFDCDDHJGFBA,NO
CEEICEIFEHAEEDEI,NO
JAIBFI,NO
EDEBBEDGGCEIADIIJIF,NO
DGCHIBFBCJJE,NO
JBHEECEAFGH,NO
AGJCDDEBCJDCABC,NO
JJACFDDA,NO
DGAHCCJIGCFEHFDCA,NO
ECIEGIHEFHEHHIAABEHG,NO
BIEAIDCAJFAGCEAJBE,NO
ICBCJAEEIAEGJAAF,NO
CEJCEHBEGABGJEDGBD,NO
CHEEIIIDEIECH,NO
ADIJIJA,NO
ACCDJHBCGJCFIJDCDB,NO
DGEGBEFEADHCCG,NO
AEGABE,NO
ICJICGFHF,NO
AAJBDABHDEB,NO
HCBFFGJIIJJG,NO
DAGDBAEA,NO
EBEHDIHEFDDD,NO
EJEDJBDBGBFJGBFAGAD,NO
EEDHGGHIIH,NO
FDABJJA,NO
BBIDBAGHBBCCGAC,NO
HJBFDIJBA,NO
JJCHBGBIBAEFBHEJDCA,NO
FICHGBBJHI,NO
BAEIDFCAICA,NO
GCJGGJHGDHAGFHF,NO
JGGIGIABADGFEGACAIEH,NO
JIEIBDHIJBJ,NO
HDHGHC,NO
BAFDIDAGDAFHJ,NO
DAEDDJGACAB,NO
HFIJBI,NO
IIDGHDBIBH,NO
DBJAAGFIAH,NO
IDFGHDAAJAEDGJAH,NO
IBEHJDDFIBBBHHGDD,NO
HCAEFDJBBBDGCCJI,NO
GACBFBGHAAHCAC,NO
JFHBDDAGEHDBEE,NO
FIIEFIDHBFFEIIGCED,NO
DIAADA,NO
ADBHHAJB,NO
FHEJHHF,NO
EECEEHGF,NO
BFGICEJCEJIAEDH,NO
EAHICCIIAECGJJJIBIC,NO
DDAFICCJ,NO
DIBCCJGBHEHJDJDE,NO
BCJGIFAF,NO
CCAAFGIGCJJHHIAICBF,NO
EBBIHGDFHFBGIDHDFDE,NO
HGDAGEACH,NO
CEJCHACEEDEJAGIJGHB,NO
HICIEBGGIBDABC,NO
DDAGJEGEBIJJDAJ,NO
GCJAFEDGGGEJAJGCJBI,NO
IBGBABGBABJDEDIGJ,NO
HBDFJCDC,NO
EDJEACCCAIA,NO
HIAGAIFCEDIGHED,NO
CEHAAHFFED,NO
JIEAADEAIFHDACCCH,NO
EGCIHFEDIBGGCFCFI,NO
HADHFJJCEBBHGDC,STEAL
GCAABCFEDBAFGFGF,NO
HCHAGBHCJEHFJA,NO
BHJJFGAIJAHBJGHCF,NO
IAIDJAA,NO
JGJIEECFI,NO
EHCGHJJJHCBEH,NO
FAJAIFE,NO
GIHIJFIII,NO
ABJJAJDAGF,NO
JHGACBIIAH,NO
CDDIFIGEAADFDGDFAEBA,NO
FJIFJCHFAIJAJIAGFI,NO
JDIGGABIFBFEAFGHIFGE,NO
CACFIHDACDBFFF,NO
IGIFCCEJCFB,NO
BBAFDIGDEAGHDGHJJ,NO
IGEAEAFHCJGAHJAJBF,NO
FEGFCBGAB,NO
FCCCGIFACDJDJGEAEIEH,NO
ADJJCC,NO
AFAAFGC,NO
HGBGDDBHGEHCHEABF,NO
DDBJIB,NO
HDCBABGBICAJAI,NO
HDCHBC,NO
AEABFAECEHCJJ,NO
AEAFGIFCDJBGJ,NO
IBABFCGAFAB,NO
GGAHCDEFAFJIIAJIBH,NO
IEBFJHIIFADG,NO
JIJDADCBEFEGD,NO
BJHFHGAGCCIFHAADF,NO
DBHFCJAACDCJJBF,NO
DGECFIFCHHEJAFFFIF,NO
ADBIACB,NO
GICADGCGB,NO
CHCBHEEAHJDABDAB,NO
CFDCGIJE,NO
BBDAAFFGCCGD,NO
GGIJBFBJAGAJBIF,NO
JJIGJCGIIEHAGE,NO
AAIFFJIDCIFGGBEDB,NO
FHGGCBJFGIC,NO
HHCDDFIFIBDEACEDGBHB,NO
ECGIDGAGCFAJHCDA,NO
DBJCEE,NO
GCEJHJCHCJCFB,NO
ADHACBEJHC,NO
BBGFDIDDJBHAFGEFEDE,NO
CIAEGCBJ,NO
HGDJCAEFC,NO
HHGBHAEDC,NO
BGHJFCGHDBAF,NO
FCGHDDCHGDEDFGIBB,NO
BEJIBAG,NO
JJBAGA,NO
GEIHACBA,NO
FCGHBJGFEEABHH,NO
CICJIGHEBBFDDABJCEBG,NO
HAGGDBIA,NO
IIIBFJADCCFGCAA,NO
BGIGFJJGBHDC,NO
FAIHEJBF,NO
EDCECIEABJFBHCIJ,NO
HCDCDJCFFEBAECDEDCH,NO
FGFJEIFDDHDCBCEHH,NO
BBGIIEEGJGEGAHEBCACI,NO
FHGBHEJJHGFDGEIAHFF,NO
FAAGIHFAGI,NO
FGAGHFB,NO
JBHBAJDHEEI,NO
DBDIFAFBJBJIGAC,NO
AACAFFIEEABB,NO
EAFBAHBEHGDC,NO
AGAEHGC,NO
HIAIFIB,NO
AGIIJCCFHCGDB,NO
BDHICCGDEHGFBAIH,NO
HAAHGDGCAIIG,NO
FDIFEDHCBBCC,NO
FHJFBJJCHI,NO
FCGJFJDJJCJCEJICGBH,NO
JBICFGCG,NO
FHECIJACHACBIHC,NO
FFIGJAHEFEFBDCBABC,NO
JDBHAFC,NO
JADFGDDAGCBHJA,NO
FEJBJBDBBEHFJEEACDBB,NO
FFCFJFEHJFCGDJ,NO
HDHBFBIIBEJE,NO
DJBHHC,NO
HJJBBFAJHCI,NO
EJJIHGCEJCBDHACI,NO
ECFFJAEGAHBHGBHICE,NO
DHGIIGCGH,NO
GGBHJFFGEIFCEB,NO
IBIHCHGJGGFBHB,NO
BBFJHDDFGEFDC,NO
CIAGBJGEJHGCECFIE,NO
ACBBFIJCIDEDJCG,NO
GEJJIDJBBHFAGH,NO
DIFFJCCJG,NO
CCHJCG,NO
ABCDHBHBIHGIEAJ,NO
JJEGHBFDDDAEJ,NO
FIHJJGIDFADCC,NO
ICJABADEBGFIHF,NO
GBJFCCJA,NO
HGCCFBDIBAFDC,NO
DEHACBJJ,NO
GDBBAADBDCIFGBJHHHH,NO
JJAAGBCFFBGEI,NO
BDHAFJFFDADAJIBCBFHC,NO
AJIJDHEFI,NO
FGGJEEHGIJHB,NO
GIBHECEIHEBDF,NO
JHFCDJHCBGCHJ,NO
JCEIIDABCEH,NO
GHFFIBIGHGG,NO
BACGFHACFHDEDFBIAH,NO
AHFBJABBDEI,NO
CCBCHECFBDAJHCD,NO
CDHJCCAGIAEEFHGE,NO
AJJEEGECHG,NO
CFEHFHCCIDAEE,NO
AFHAJCC,NO
JHGFCICCFFDB,NO
EDCBIJHDJIBHDCJCEAJ,NO
JCACIECFAE,NO
FEDEGBDDJADCFA,NO
JBJDBGHICDHAGHFCE,NO
IBFFAHHACIEECBAHDHB,NO
CGJGCFFFCHBB,NO
AHFDHAC,NO
GABHBBB,NO
JDCFEJBJJHAFGDII,NO
JCGIFCBFGFEDDDDC,NO
JGFBGICGEDHCEJ,NO
AFFCBBDEBABBCCEDEBBB,NO
IECJFIDJG,NO
GABJDIBHEGBDDA,NO
DAJAJIB,NO
JICHDDACGAFFGCFAIEGG,NO
BGDJIDHFIHGEBAFCGG,NO
EHGAGBEII,NO
JBCEDBDFJEJEHEGCIE,NO
FCCAAFDAGCHDH,NO
EEAFHCFCACECE,NO
IBACDH,NO
AABJJCIEGH,NO
BFHBDHBA,NO
DBAABEAEAIG,NO
IHJCCB,NO
JDGCAHEDAFCBCDEFAD,NO
DABJAFDDAJAEB,NO
JDDJCGECJFBABBEJ,NO
EHEDGDGI,NO
CABBBFHJBEGIFDB,NO
HCGIBCGFBFBJC,NO
IAAHJHEIAF,NO
HEHDIJJDCAGCGEACGB,NO
BICBJACAIEJ,NO
IDGEGCBEECEFAJ,NO
BJEBGAACJFDFCFCGGGB,NO
HEHFGEEBBF,NO
IICDAJDDCIDFB,NO
ICFFFHE,NO
GAGDEGBIFBFJJEIJAA,NO
IHDFJJDGCGEA,NO
CDIDDFAHJADBCGHJFJ,NO
AHGEAJGGBB,NO
HGGCHEDAACAJJJJBEA,NO
GEDFBDFE,NO
IJJBAEIBDFBJAAFJC,NO
AEDHID,NO
HBHBICEAJDJBDCD,NO
FCIIBCHBHJAED,NO
EFDBGFJGJDAJFCAH,NO
BBEEEJJDGGACCEEHE,NO
HBFHHBJ,NO
HCHHJJDBFHECEGAJHG,NO
HHGCBAIHIJDEGFIBDFA,NO
HCAFCJHHFDFFAB,NO
CAFIBEBEHEBGEHJJI,NO
HDCBCJ,NO
HBGEDABCE,NO
GDJFHIBFFD,NO
BEFEFCHDJEADHF,NO
HGGIAGHJCACAIBHHFDB,NO
ECJGEFIJFFBBJEDE,NO
FEFGDFAEHGAI,NO
FIAGJBBGFBFCIG,NO
EIFFFCDCC,NO
DEEBCIAIAADHJHI,NO
AFADGCEHEFIHI,NO
AFCDIGBDGFDECHICJG,NO
AGEGGAFEGFFAJ,NO
BGBGCI,NO
EBDHEEDGJGIGJDJ,NO
JIEFABAABAEFDFGDIFJB,NO
AHGHDJJBFGEJADICAEF,NO
GCDDBCCFCDAGEGGGGFB,NO
HAECDJDC,NO
HHCAJFFABHCIBFAG,NO
BIHGAGAJACF,NO
EDIBJDDBHIJAGDC,NO
FCIEGIEEACAFEIIDJ,NO
HGJJFGB,NO
JAGCIIGE,NO
CGCFEGBHCBCBFBA,NO
CGDEHHCG,NO
EACEBJCBGGJDECEIHBE,NO
JEHFGJAHI,NO
DBDEDEJFGHGJEEEDEGA,NO
EIAJCDCACJHEABCHHBA,NO
CACIDIDDEJCJDC,NO
CDFFACDGFBEEJGDIDIGB,NO
FHFAGD,NO
EDFAIG,NO
FBHCBH,NO
DGIGDFHBACGF,NO
AJDBFDEECCIAAGBDAJJF,NO
GCCECCI,NO
EJJBIDCBDDIDEGBFIED,NO
FDHIAJBHFDJEC,NO
AHCJGF,NO
BCIHBEEEBDE,NO
DFAIAHCEDAFIIDB,NO
GJGIIIAADGGDHGIHJG,NO
EJBEDHIBJBGE,NO
HCEFHEIAJIBGGGFC,NO
IBCJFFBBI,NO
CDIDBEJEDAEBBAI,NO
EJJCEGHJHJJ,NO
GJFEJAHJJJAGDDH,NO
FCIDDICEEHI,NO
ECHGGCDAHAJGFGECFECB,NO
GJBAEFCCEBJEJFFBDI,NO
EAFJEJDGBGGFIIFA,NO
GBFCHDCEFEDDGDJDC,NO
HAHBCII,NO
CAHHGGHIJFA,NO
JFFJBJG,NO
CDEDDEE,NO
HHFCCBJBGFDBGJCCH,NO
DFEFBGIAGEII,NO
DIBEIJ,NO
GIFBBCAHIHI,NO
CBAEBB,NO
FBAHAHHJEDEJAFJJ,NO
DGBDBJJBCA,NO
CICFFHFIFHFAF,NO
AIHAFHB,NO
FFBEACHEA,NO
HIHGCGHBGDGJ,NO
BCCEIEIIEFJBE,NO
GGBEHHJEAIBC,NO
FEBJCCGDHGBBG,NO
GCACFGDIAEDEBE,NO
GEFGHABEHECHGFBCJ,NO
BFIIJBEJFHICHC,NO
CHJIJFADGAHIFBA,NO
GDJECBD,NO
JBGAIAGGFJ,NO
BJHIGFJCJJDDBGHFBIGH,NO
HEHBHFADH,NO
IBFCBD,NO
JJEAHB,NO
JGJADDGDDHIBIFBJ,NO
CACBHHBGHH,NO
CFDEAJABBFG,NO
ECDCBEGAHDIE,NO
ACBEAA,NO
DAACAIBGJCCA,NO
BEEJIGGDJBDADEHIF,NO
AGHAGDGGEBEDFAH,NO
IDCIHDEJCEIFFEII,NO
BJGGFDFIJJGJDBDDEGIH,NO
CFCBJIHCAECFBBF,NO
FGHCAFIEDBI,NO
CAHGAJJA,NO
DBGFICIH,NO
CCDEJCADHGDCFFFAF,NO
EFBFJDAIDHCIH,NO
CCEBIDAFEICAF,NO
FIFAJFAFFHIIDH,NO
IDICJFDECCGDD,NO
DFEGCAI,NO
EEDHHCAIGDDBIEFAF,NO
EHFFBBGDHJ,NO
JCIDFGJC,NO
CDEIHBJHAIJFADIFIFC,NO
EJHGFICJJGJJD,NO
EJABAEJBHBJFAIGCD,NO
IHGHIFHIIC,NO
JGCDIECIHFCCBBBGDCH,NO
AHFEGDBJJHDC,NO
DHGACIAFAJDGGABDA,NO
ADFBDDHIFBDIHH,NO
DDBBBDJAIFFI,NO
CEGCABJJGDFFIFED,NO
IDGECEBGEHGICF,NO
HFGCAAAGBGBAGEHIDC,NO
CBIIFDIFFHED,NO
IFHHJCH,NO
FBAAIG,NO
HGAECA,NO
CHFCAHDFGG,NO
CEAHGCFGBFBGJDHDHH,NO
CJCEJCHBECHH,NO
FHBHHJACDJF,NO
ICJBEGJEDJDJJB,NO
CGGGADDGB,NO
AFHEGGJBHAJHBIICJJ,NO
JGIEFACFFGEBHEAEA,NO
FIFEAACAHGHJGFIDGBH,NO
JCDFAICBI,NO
CGEDDEEICJ,NO
BBIEFEJB,NO
IIBAAICDCB,NO
BAIEJDFHIIC,NO
