STRING,OUTCOME
CIEGGJHCBEAJG,NO
IJJIECBCGHHCIH,NO
JBEBJHBGAGACCJHCJIF,NO
BIEAJCIAFJBGEDA,NO
ECEGDHEDCGDCHCACDI,NO
EBCFBCJB,NO
EIIHBGHHGCHJCBHE,NO
GIIBBHHEJCDC,NO
EHCCHFAFBHJJGBIDFDJ,NO
DICCJBJGIEEHGCDIJAJ,NO
AGJJDADHBDGFJJ,NO
CGFHJGFEAEEGFEAC,NO
IGEAEJBFIDGDFCAC,NO
JJHJFHJCH,NO
ACJIIHHGF,NO
FGAECJDFDIGHF,NO
JEHGFGBB,NO
FFAFAGBCCGFDA,NO
DFHFDAAC,NO
JJDIDACGDBIGHAEIJJHI,NO
DCJCFB,NO
GBHIIGIGEBB,NO
BGEICGCCBJF,NO
AGEGGGEAEEIHJD,NO
IEIDCGIBDJBJCBH,NO
BGGCBG,NO
BCGFGFIFAEJGJHFB,NO
AJBHJJC,NO
FABABDECCADAH,NO
BEGHFHFEBGGDGHAAJ,NO
FCIECJ,NO
JGBBHCDAJEFIHH,NO
FGEHBHHDACA,NO
EDJBBIDFJE,NO
HIHBAFI,NO
GFIJBB,NO
DJIJCDGGACJDDDFIAJF,NO
ECFAFBEACGDICBCEJ,NO
EGFIHHCDFGDDFGIHBIAC,NO
BHEDBEJJFF,NO
IJJBDF,NO
JHICDHEECJHIHEGAHFGF,NO
HJIDHBGHCE,NO
EFCGGAJHFBBDAGGHADI,STEAL
BFHDEFADBBEGHDJEEFGI,NO
EAJCECFAFCBFBGFJB,NO
JJDEGBGI,NO
BIGDFICJ,NO
DJECBIJEJIDEDEIDFG,NO
JEEDIADFBCBDDAFHDIJG,NO
FBGCCBCFHBHIHDCCHAGD,NO
AFHEFDHBGAGGFJG,NO
FJFFDJFJCGDCD,NO
DHCFIGIBGJJHCHEI,NO
HDAJBGECJDFFHICBH,NO
JEIIIHFAIJEBACFJDIB,NO
EBEDEHHHBDDEHHFJDIGD,NO
HDIFGABAIHEEG,NO
GDCCJBGCEJAIBC,NO
JFDJFHFGDHIDHCGEGAJD,NO
FHJEJCEDHC,NO
EGAGHGFIIACIBEIFDCB,NO
ICGBGAJ,NO
HAJIGEACDGFBI,NO
FDBJDBBBEJF,NO
EHJJGBCGICEE,NO
ABEBGAHIFEJABHI,NO
HJJCACCBG,NO
GEIGHIBGHAIFCH,NO
DAJFHCFDF,NO
HBAEBIFIGBFEEEC,NO
GGFJGHEHBFDHJAFIH,NO
GEDJHDJADGI,NO
CFFGFFFBG,NO
HBEFCCBJABICI,NO
BFECACBADAIDG,NO
HGIIAJFFFHHAFCJD,NO
IAEEBHGJCDADAD,NO
BAGBFADEEEIG,NO
FBEIFCJFAA,NO
IDABIBGF,NO
DDGADGGGICICAII,NO
CFBCAECHDBBIAHGC,NO
BJCFAFDDEHJ,NO
EAHCADFBAHGIDE,NO
IJBDIHDH,NO
AGIACGCBCDG,NO
BGJEBDHBGGICDJGAHH,NO
DBHAFFIDIHCHJCD,NO
FIBJIEFAAGFIADIAA,NO
BHAFFGFEF,NO
BGCEDJHBEHDFEHCDGG,NO
CGAHIIAIBGBHBCEDC,NO
BAJCDCHCGIEAHCDAFA,NO
JDHFAFFC,NO
CIEFGHJFGAFF,NO
AGBIIGACDFFBDGIHEHDC,NO
ADAIBAIADBBHGF,NO
IEHDFECB,NO
FGDEIIFFEIGI,NO
DIFHIIGHJJDIDH,NO
AFICJEICFF,NO
HJGJAGHJBDGJCHI,NO
DADIBGJJFICBHJCFFE,NO
CEEACA,NO
FCCADIIGCHCHIDEJHFGG,NO
JJBEEJFCIEHG,NO
CFEIHJHDBFCFFEDDFAI,NO
AEAABCHCG,NO
HDFDAI,NO
AAGEDBEJAGFHBFAIHB,NO
JBCDHEEGDHFDAH,NO
DBCGDFBGJADCIBBIGJA,NO
JIHEIJBEGIJFJBIGAI,NO
CGJFAFAI,NO
DAJJHFFHEBFDHC,NO
GIEAFICEHEBDD,NO
FBGABBDEHHEADGJAJJ,NO
CAHACAFHHAJIJAGG,NO
GIFFFDDIBCJ,NO
BJGDJJHH,NO
JEBBHIAAFE,NO
DCIEBIBFIECACIGB,NO
EJGEAAGCHJAIG,NO
HJEEDECH,NO
CBIDIFEFFAEDGA,NO
JIEDBIDCDIH,NO
AADBEBJCIABFAAEEI,NO
GAACFHIDFGICAGD,NO
DGJCIACIAFHEHFBG,NO
IHIDCIAGHFGCHDB,NO
FCDDHJEGDDDEEAG,NO
EJJDHFIFD,NO
FBCHGG,NO
JEIBIDHJIHAEDHHCFA,NO
AFACGABIBDEH,NO
BCEAEGGBFAIDA,NO
HFJJHCJ,NO
EEIIFC,NO
GDGGBGIJJG,NO
IFCEJDBFFHCEJIHBIAI,NO
EEJHCBFIHBCBHACCIE,NO
EJHBDJFD,NO
JEEHCCGJAHDICIJFJ,NO
ACAFIHHFBIABIBGIFIAC,NO
CIJGJHCGAIHB,NO
EGJIJFAAG,NO
FGBDEEDCAAGDABIC,NO
BDJCFFCDBCHJAAEFB,NO
CIBDHCBBIDDGBIFAADC,NO
CGHIFGFAGDAB,NO
BHEIEDDDCAAIFEIF,NO
FJAFBDEFHDJJGJB,NO
EGJCCICAEJB,NO
GCJIGBIDJFD,NO
HAHICGDJHEFGCAADADEI,NO
GCEFEDBJHCIEGH,NO
IGABHHIFFCDJHC,NO
CGEGIIACCB,NO
GBGBAFHEDABGIDJC,NO
GDDAEHCGHGCBC,NO
IBEAFEAEJGEJGHFBI,NO
DHCHDCEB,NO
JBCIIDF,NO
DCGBCJAHDAEIDEHIDI,NO
FHDAEEEGEHEHHBIHAEDG,NO
BEBJHFC,NO
EHBJAHIA,NO
JFGGGEGGCIAGJE,NO
FCHGDCCFBBJGHGGEHFJD,NO
DJEADB,NO
AJHCJGAHECEDDAHGJA,NO
JIHCGAE,NO
BCAEAI,NO
IHFBHFJBHHIAJGDEFIE,NO
JHFGDCBECBB,NO
JBIDDEAFEB,NO
HECHFIGC,NO
IDIBFCECCGDFFCB,NO
AECFGDICJCBJAAHC,NO
HJHIJHBJGFDEGIEEC,NO
DGDAGGIDADJJCADHA,NO
FCFBBGIHCEADAGIBED,NO
DDAFIDJD,NO
EFEIFIAIJIFFCICGHGGB,NO
EJAHHBJH,NO
GCFIJEIDFA,NO
JIGGAIICCDG,NO
IGHADFEAFAHBAFJAFFJJ,STEAL
GECACJJDCHHIBGCJIIC,NO
DIHHFCI,NO
JDBHCFHCJIDGADCAF,NO
HFJAJDB,NO
DCBGFF,NO
BGHBCIIJGEAB,NO
FHBIBGFGFAAEBBEBGF,NO
GFGAGBEJHICDADFCGDBA,NO
BBEEGFDGEJHGBDG,NO
IICHFAJJBDAGHJJEB,NO
HDBCAJBGHGB,NO
ADDGDJBGIHHE,NO
DACDGGFBIDCBBJBJ,NO
CCICIEJCJEHCJIGHIJ,NO
FAGACG,NO
FCFEEJGCFAJ,NO
JCCFABFBE,NO
AHGCCHJGHADDFCDBGAB,STEAL
EAIDAAFH,NO
HJBJCHJBGFCFIJ,NO
FIEIFDBAFFEHH,NO
IAHDIFIADCIHHCD,NO
DHBIHIG,NO
JFHBCB,NO
HIFHBCBEHHFADGHIHAC,NO
AACBDFAHJG,NO
ECJDEEC,NO
IBAIDFDFIDIGGDHD,NO
GDHHHCIJAFE,NO
AABGFAGFDB,NO
AFFJCGEJDCHH,NO
JGAHAFGDFJEHECAEHJJA,NO
CEHAGBEEIDFD,NO
FFAJEDAEBBGHDIJJFJI,NO
ECHEDCDGJAIBICDBHCED,NO
BIABCFGHEBJJDCJC,NO
BIGIHGIJBAEBGBE,NO
IBCHDE,NO
FHHAJHDCAIGEHJE,NO
DJCEHHAGJA,NO
GHCICFD,NO
HFEBBBICH,NO
EBDHEAECE,NO
CEDICHGBJGGAICBHAE,NO
JEJFEEAHFFCIAGDDG,NO
CFFGGII,NO
HEABAEBHD,NO
EAIJCCFIDI,NO
FDFDDCHDDEGBHJHFAA,NO
ECCGDAJEHAEB,NO
GIDCEDHIHAEGG,NO
EAEHFFFBEGBFH,NO
CHDDCGHCEFHDHDHAADE,NO
HCIEJCIH,NO
FABGAFDCGFHJDD,NO
IBHDGFCDAICCB,NO
FGCHGJA,NO
BBHHIAG,NO
HDJHABDCAIF,NO
CFHABAJAJIEGCDIFHEFF,NO
HADIDJDIDAFJHICHAG,STEAL
BBIEDJJFJEAEI,NO
GIFFHDBGABJGIJJ,NO
CGBAHFHCJCJIEJBHJFIB,NO
JBEIIFGDCDBA,NO
DDCDBDFIEFAA,NO
CJAFFADCBAJHJ,NO
GIABJD,NO
EJBFAJEHGCBBJDFCBDGI,NO
IAHAFDHGJHEG,NO
EJFEGGDFAAIEIHJAHF,NO
JICHFDABCCIHJJHF,NO
GHABCEDDEEDJIGDEEHA,NO
JDDJDB,NO
BEHCCIBCBF,NO
JAFIGBBGIFEHIHGEEHGA,NO
BEGHBBEFAFGAIGIFAI,NO
DHFAJCIHCGEIFEBDBB,NO
BBJFFAJADDHABCBAEFG,NO
FGAAAIEBEEFBEECEFFJ,NO
BHFGEEHAEJJ,NO
BIDBEI,NO
EFDBAJIFBADCH,NO
JDCCGJCABB,NO
DIEEJEAGFFDBBGGBJ,NO
CCIFDJGEHGEH,NO
BABBJIFE,NO
FJDJAEADJIBEIIHAAEBB,NO
DEDIDE,NO
EDDGEGHAHDGHEF,NO
IJAIIJI,NO
DCBDDIECJCFAGFJGHAG,NO
FBEEAGEEBH,NO
EIIGCDCEGIGEEDDDH,NO
AHHDBAHDJHJHIFHAAFI,NO
BAEIHFEJBDIAICA,NO
DJHEIDGCAAIFFF,NO
AFADHIGJGADCEFF,NO
ABIGHBDDJFEJBFEGC,NO
HGDHBIJGHDGEBH,NO
DBEFAJAJEFJHH,NO
IJIJCGAEFDGCICDFG,NO
AJEEBD,NO
DEIGCJ,NO
IHJIEEEEHJCI,NO
JAGHGHAGFEEBFDC,NO
ECICDBEAEID,NO
HHHEEAEJBF,NO
CCICEJEFGJFEGDFBABI,NO
IECJAFCHHGAEIBCGABHI,NO
GHJDDHEBD,NO
ADCHAB,NO
EAHBHEDGCCHADHGA,STEAL
DBEDCJJFGHJDDAGID,NO
FACGAEIGFIEA,NO
EGCFHCC,NO
DICFEB,NO
ICAGCIDDJ,NO
HFBEABCFJHJICBGEDGFA,NO
EFGDEDFDG,NO
DCJDECAJDH,NO
HDAJFGB,NO
BGCBCB,NO
GACDCIBDBEJHHEAJA,NO
DICBGJGGJBJGCJEFEJD,NO
BGABEDFACFBAIJHDIEI,NO
JEBJAFBDIFJAJDBJDFIA,NO
HGJDBJHJIBBGD,NO
AIDBADCFHIJHFEHBHFC,NO
JJICIDGGHF,NO
EJBFGAJBFC,NO
HFGDDCHDBEAHDJJ,NO
IEHDGDFIDEDJHEA,NO
BAFBEHDGEAJG,NO
GFCFEHIFG,NO
JJBCGJE,NO
CGIGHDECDAEIEEAJ,NO
JCDFIFGDAACC,NO
CFIHEADGDE,NO
IGJHHHAABJBDE,NO
BABEIEJCAG,NO
BFAEFDGDCABCE,NO
DIHHBHD,NO
EBAEFD,NO
IHFEBIJBFCJCDEDGB,NO
BHGIJEEIBACGDBCEFEBB,NO
HBBJEDADDGDAAIHFBDHG,NO
FECAIAAADHI,NO
BCHFEGGBCFJC,NO
GCBHJAC,NO
AECEIIGABBHDGDEI,NO
AHHJEABBEDAJIEDBJEH,NO
CBIJHEAJDFGIBAFECCIA,NO
GGFCJB,NO
JACAHBEDIIEF,NO
GFCEJEBBE,NO
BDBHJEGHHJ,NO
FJBEIIDDACCFECAIDA,NO
GHECJEEDEAIJCHADDE,STEAL
AAAEGGJECBBACAF,NO
HJGFDJHA,NO
AGGHIABIJFGDHFF,NO
BCHJJCHFIJBEBCG,NO
ECIEDAGI,NO
DIFEEFDAFHH,NO
HEACCCFE,NO
JJFCAEDDDABFCHDCGHDA,NO
IJAIGADHHIFEGGGGIJIB,NO
CGIIGHHCJJGGDIIJHHAA,NO
AJAABFEAGJBBIAFHF,NO
CBFHBDIG,NO
GACBGHGEEHDDIBIFJFHD,NO
CIFBAEDEFDABCGFAC,NO
GGFGJJFGFADFHDFEJ,NO
IECBJIB,NO
HGFJGFCIG,NO
AACBIEICIFDEHBDHHB,NO
HGGHHEA,NO
IBCHDECHGFIIEJGIG,NO
HCGDDEBDCAEFBJG,NO
BJDAAGADEAHEJAAGG,NO
CJJAJHBBAJE,NO
GJIAEBIJECDAEAC,NO
CIACFCGJECJEEHACDHB,NO
JGEDAJBJJ,NO
BEADCBA,NO
EDBJDGCJDHAECJ,NO
EHJIAEGCACIFDEDBCH,NO
ICGIAEAIAEGCAEGDJ,NO
IBHCJAEFDGGIFIJBAI,NO
BFGCJGFFBHEGEAF,NO
HFBFFFIEHFF,NO
JAJFEIEAHBFGFG,NO
JGGBFADJDIFGBDAA,NO
CHHGIBGIHHHJ,NO
BACJDDCI,NO
BGDDAAG,NO
BHFCDIH,NO
HEECBDHFIC,NO
IJJJCAJEAD,NO
JJFEAFJDCGBBIFCI,NO
DDJBHFEGDBAA,NO
GJFDCEI,NO
IEAAAAFJCHIIEJ,NO
BJFCGCGGHCHCFFBJ,NO
BBEJABB,NO
ADHJCDGG,NO
BIGEHACJJJFCGJG,NO
CBCBBIDHGGEE,NO
AEFIDHFDHC,NO
IGAFHIHEBEIFFFCGDJG,NO
AGHJJHGF,NO
CEEEDEFFDGDCIEFID,NO
HEGGJFDFBFJI,NO
FFEIJJHECJBBDDCICIF,NO
DDCEGJJDAHBICECDEBD,NO
HHAECIJDBGJGFHCBB,NO
DDIGAFEJDGADAIHAB,NO
AJIEJD,NO
GGACIHGAGGDAEI,NO
JJFIBGHECICDIEH,NO
CGDBAFEGJFJFCI,NO
DCGHAHFHDEIBBB,NO
GIGHGF,NO
JAEJGBIHJGB,NO
GFFJHAGDDHAJC,NO
GHCHDGHHHJEGHCBJCDHE,NO
BFCIDJIBCI,NO
BGJFHAH,NO
EBFHIJABEJCDFAE,NO
IDAEEDGEIA,NO
AEJAGA,NO
EEDHCCIEFEA,NO
JHBAJFJJI,NO
IDGIFFEDICCICH,NO
GBCEDB,NO
AECFIFECADEIIHGE,NO
AFIFECGBCJFHA,NO
DACGBGHCFBJDGEIAJGCA,NO
AGGCCGCGFHDIHEGEFD,NO
FEBGEAHBJABFFAJGCJA,NO
AECBGBGAEEIBCF,NO
FCCFCDAJHDCFDCB,NO
CBAJGBDHABHID,NO
GCJCBIDBGBFIFADE,NO
HGACJBBFHDAEEG,NO
FFHDCDIEGDAJECBIJ,NO
EJHDAHIAIF,NO
HDGIEEDHHDJDGJHFB,NO
IECHIHGGCFD,NO
AEFAJAGG,NO
CBDADHHC,NO
AEJFGCHJDBBIDIFECCEI,NO
EEIDCEJACDBDCAHE,NO
JGJCCJEH,NO
IJGFGEII,NO
BHICIEEA,NO
GBHIDEGGGFGFJDFFFD,NO
AHJHDFBABBIEFFHBEI,NO
GGJCAHFDDEEJDJ,NO
CAGGBF,NO
HAGBFHFECHGECADJJ,NO
GBBBDGCGD,NO
JFGDCHAFIJICAA,NO
DCFCFEEFGGDJE,NO
JCEGBBFBD,NO
HFCEFHBHEJJHCHDGEG,NO
JBICBIGGGDEJBDFAAG,NO
IGGAIIADHFDBIID,NO
GBDIFFCJBBEIAGIFGHJ,NO
ACJDBAAAFHHHDJGEC,NO
JGGABBGBAJHIGHJH,NO
IIEJCBHF,NO
ACFHCBHHIFFCDE,NO
IEEGHIADDBHFHIGFFD,NO
CDIDACGCHFHHE,NO
CDICGHDGIAJHGBE,NO
HAEECABECIJHBG,NO
ACCCDICFCJIEG,NO
FIIJHBAGDDE,NO
EAJBDFAEGGDF,NO
HDCGHFCADCHFDDI,NO
FBDFGCGCJFHBF,NO
ECFGHG,NO
BGFAFIEHJGIA,NO
GGIAFCAHI,NO
HICCIF,NO
BAAHICHCJFFHHGJBDEF,NO
CHJJJBJFH,NO
CIJGBFJJBCAHBCEBDAHA,NO
GAJGJJHGCFEDCC,NO
CDDFEFJIGJIA,NO
EJHFFGABDECE,NO
CIGAEDJGGBEICAC,NO
HJDGIFHFJHDFGGABE,NO
CHCHHJCHHEJCADAF,NO
AEJJCBIIFDHAEBJ,NO
JJADHFHAFI,NO
HJCCCIFBCBGIGGAE,NO
FFDJHFICHGEICDI,NO
AHHCFII,NO
FIGCCIHFAB,NO
FIIIIEFGIHADDFCFEGA,STEAL
BGBCJGCIDFA,NO
JDEGAAACJHIDECB,NO
CBCAFJCGCIIBAI,NO
FGFBCIEGAAF,NO
CJGDAJAEGIHIB,NO
JHFGCEDFIJGCBFIID,NO
ADJGAHGJCH,NO
CEACEAADDD,NO
EIBACEGFF,NO
ECAEJA,NO
HCFAGICCAGDFHI,NO
GCDBIJGJDCDCJBDF,NO
BAEDAIGE,NO
HGBCHDGFBBADDEHF,NO
IHBDIH,NO
IBBHAGAI,NO
IHCBDJBJEIAIHG,NO
ACHFAJCGDCACGDFAGG,NO
CGBIAIIAFCDBDCJE,NO
FJGICICIHCB,NO
DBEAEAAH,NO
FEIFDH,NO
DFBDJIF,NO
EAJIAEJGGAGHFBAEEE,NO
BDAGGGIEE,NO
GBDHICFGHHBDEBDDA,NO
FABFHIDI,NO
ECDBDCDDACBB,NO
HAHDJEDFBDIBCEDJGA,NO
GAFGEBHEHBEJCJ,NO
BBBFEDHDDFIFCIA,NO
FFBDCEFAAADAAGEGGC,NO
JEEIJHDCGFBD,NO
GBBFAEDAGBFJ,NO
AJIAAJADEFFBDGICBJHB,NO
EIGFHJJJIG,NO
JEDGABGFIAECAABF,NO
FEEFDJDJABEIJGAJDJCI,NO
BDDCFJFIGECABC,NO
ABHAEJCHDAHD,NO
HHBDHIFCDFCJJFGGGAJ,NO
JCDFBDEFGJDBFBG,NO
ICICIJEJGGF,NO
DGHJAEFFDAGJDJEBI,NO
IJJGGDGFHG,NO
FEEJDHEGFHAEIDCF,NO
GFJBJACAJDFD,NO
CHDIBEIFHFBB,NO
FICCJCBCBEBIGAIACE,NO
GJEDCEJBGICAGJI,NO
BADDBBAFHHCDADBDIFJ,NO
FHHCGCEEDHFEGCCAEC,NO
EBBCHIABIHH,NO
JGEAEDCGIHJCFCIAHG,NO
GBFABE,NO
DGGHIEEEBG,NO
ICEBBCHAABECDGCDIC,NO
CCBEHFDEB,NO
AIIAIBJHJJJDGHEEFC,NO
IBADJICBFC,NO
FEBCIHHJFJDBHD,NO
CIHBEGH,NO
DFDJHI,NO
ABGDHAJBFGGJFDGAHEHJ,NO
HBCJBFICHDEEICEF,NO
IHHFGHBGCCFFHAIIHIHH,NO
GJJEIAD,NO
JGFDCFCH,NO
BGJGCHDGHBBFBAEEHF,NO
FCGHBD,NO
BJHIDEE,NO
EFEBBIIGCFCBDIBI,NO
IEJHIDGIIHGHJCJAFG,NO
JEICEBEHCEIDID,NO
DEDDEGBDHFEEGJICEF,NO
ACEBEFE,NO
FBFDBFJJIDGGC,NO
JEAHCEGHDDJ,NO
GGGGCJAH,NO
IEDHCGABACCFG,NO
CIEDABJFHFDBA,NO
BCJGGCDHA,NO
CIDJBC,NO
DGBHGDAGEJJG,NO
JBFCBDHIBIIADAGAD,NO
HFFGBFBJJDBABI,NO
DCFDJIDCE,NO
CFBBBHCJFEDEJIIAEIJ,NO
IEBIBEHJHIIFC,NO
AFAEJIEJ,NO
JCICIADFJ,NO
HHGBJBEJICJI,NO
CBCDAAEBHDIIAFD,NO
BIAFGDAIAADADBHBIHBF,NO
AAAJDJJFDCDDFHGD,NO
DBEIDJEAIICI,NO
BGDGFICCJAFABHC,NO
HCCCFJCHJBAGC,NO
IHFDCFCBIHGDGFAGJDJD,NO
JCFFAEABC,NO
DHFCDGCBGJ,NO
DBFFBCBCI,NO
GHJFAEAEHBJD,NO
CEJHJGIAGE,NO
CBCHHHFG,NO
EHDCJGGBADGEIGBHGJ,NO
BGEEEAGFGHIEEGHIHGB,NO
EBGEHBBJEDBED,NO
CHBIEGFHDEEHABAGDIJ,NO
EFAJGEGJDBAFJ,NO
GFHDFJFCHGJBDD,NO
DBCCJFAHCDIDGH,NO
JBAIDC,NO
EJJBFDJBBEJFGCIAA,NO
BCJIAJEJBEJBBJBJAF,NO
AAJBJGJIDFGFCHJ,NO
GDFIIBFC,NO
BAEFGDDBCBAEDJJ,NO
AEIIBIJFAJ,NO
IJJGIAEICIFJEJCBI,NO
BFCHAFHGDEHDF,NO
JGHBBCFBH,NO
GHGIIAGFCCJBGAJAD,NO
GCFCBFCAAJ,NO
CIBJHGJC,NO
HBFEGD,NO
JBIFDGABB,NO
JFGCIHGCFJD,NO
EAEEGGCDBBDHEEGFG,NO
BBICFAGIEF,NO
HIIIEI,NO
CFIBIABEJ,NO
AFHCGJHDJDADAFCHFAE,NO
IEIJAHAG,NO
DDCGJCBHJHJBHEJH,NO
IJGAFEHCGFADF,NO
GIHJBHBJEGCBJCDEHID,NO
CIAFBJJEAJGFCIBEEAIF,NO
AEADIIFCAE,NO
CGIBDJGGFICIJGBB,NO
HFAHDGCDCEAEHEIA,NO
IIBGGDFAH,NO
CHCJHGDA,NO
IGHIJBEIDCDGGBCEJBEB,NO
BBAJHDIAIAGGD,NO
GCBGJCCDBGCHBI,NO
HJBHEBHBCHEADGCH,NO
BHBHFAAJFGGJHAFC,NO
FDFECIE,NO
AEAGIAHIBJGCCBBBFDC,NO
GICEBBE,NO
IFGCBE,NO
DDJCBECHICBJJDFGHAGE,NO
EFHDIBEBEFGC,NO
HEGDDCEDGJCBJFCH,NO
JGACBFA,NO
HDFHCFJEFAFFGGHJB,NO
HJDGDEJGCFHJ,NO
CIGFDEAICH,NO
FBJGBCHGD,NO
AHIAGGJBEHEFCEF,NO
JCHAFIJHDBJCE,NO
AFCJHDEGAGHCGA,NO
GFIGGICJBGCFDJCF,NO
GAECGJIDDEBIFJIIDB,NO
CCCEIIAF,NO
GIJGEBGJEDIFJ,NO
DFFDJDJ,NO
GJBEIHDICCFIHA,NO
CAHJJDDCG,NO
FDDCADJIBEIDEIJI,NO
GGJBADFHDCHCGEF,NO
FJAJGHHCDGC,NO
DHFBJHBEHGIDCFFJBAAJ,NO
IJGDBA,NO
BGAEIEAGCEA,NO
GBHAFGHIAIEDFJGIECFD,NO
EABJBIHJICDEEAGGC,NO
DFIGCAEFEIBEDGBAJF,NO
CCFJBGGGDEBHCCAC,NO
FAEJGIBCIGBIGIDCD,NO
HDHFGBG,NO
EGICDJCDBJIDCDHBED,NO
FAHDFHGFHFBJ,NO
HIJCGIDBBJFFGIC,NO
JCFCCGBIG,NO
FIBBCHDBAAHDIF,NO
BIJDHCBBJGB,NO
CBAGHDF,NO
EBFBCB,NO
BHFFHCEIFHEE,NO
DIEIHBEACHI,NO
BEECAFCEAFFCA,NO
FGIDJGH,NO
ADECIDJABH,NO
GBEDFEGIBJDGDH,NO
FJAIIFABEECIDBEBBA,NO
HGJCGJDFF,NO
ABDAAADC,NO
BBGJBFIFFDADAGG,NO
HDAAGCEE,NO
ABFCEDFFFGC,NO
ADJHFGA,NO
CGCBHDBIHICEAFCBEID,NO
IFBFIA,NO
IGECIACBEHJDIBD,NO
HHJDFGHH,NO
BCGABGIEDFJGAJGDGF,NO
BHACDBEJDFJFAHJEEAEB,NO
ICFJAGAIIHDADBH,NO
EBFIHB,NO
GAJFBJAAFDFF,NO
GJBDHCDGECABBFGB,NO
BEJJIBDEEG,NO
GADJDDIECJAECG,NO
HGECGEBEIEADJAI,NO
DIEGGHBBBECAAHCEA,NO
FBDJEIEEE,NO
HHFEADDAE,NO
FAIBAAEI,NO
GIHCCE,NO
HDDCBHJBGFGAC,NO
JICFIHIAIGDDIEGICGGJ,NO
CBJDHEBFDDHEBFAGFJC,NO
EJBJIIGH,NO
DFHGBCHEDC,NO
HDJHEBDIIJBDDA,NO
CDIDJIH,NO
CHABHFBAIBIDEJ,NO
IAGGIE,NO
GBEDBJGEJAGGHFJIEAF,NO
DEIBCDFCEGJD,NO
BEICIB,NO
JGGBHEEDHJFHGECFIHJ,NO
GBADJEJF,NO
GBDDBIE,NO
AIIFCDCIHIEJFAHG,NO
IIHJADDC,NO
BGEBHHEBJDJI,NO
CFCHDEGHECJDC,NO
BAICFCJGHDEBFDAFGF,NO
HEHFJJFFCACAIFHAA,NO
EIGGIJDJFDA,NO
FFJDCAD,NO
FCJIJIJBGBIGCCEJCE,NO
AGEAFBGFFHIBHG,NO
DHDDCAGGFF,NO
JCEDEEBIIIFE,NO
JBDGBFH,NO
ABECADEGHJIB,NO
GBIAFG,NO
JJDBHBAIC,NO
EIBCAAJHIHFJFDIIHHHF,NO
GHHJFEHEHCHDBGB,NO
IFJBBADAAAEFDDG,NO
ACEADBBFC,NO
BBIIJFDHHDCHFGIC,NO
EDCHEHJJFDEJI,NO
JAICCHII,NO
FGGDBGDAEIGICAC,NO
IBGCFAEAIGDFGJ,NO
BGAJBICHGIFCCIG,NO
CIABHJAAIJHIFA,NO
FIGBEBGC,NO
ABIFJGABGFB,NO
BDHEFGA,NO
GEBGIHG,NO
EEIBDFIIBJAHBAGGAE,NO
HHGJEFEJHCJ,NO
GHJJFC,NO
EBBGHEFBJEFCHGGGCFFH,NO
CBEFDIHHI,NO
IJGDBJEFJBIIA,NO
HCIECGJHCIEADCAEF,NO
CJDACJEFC,NO
JBFBHIDIEDIAEBJBGEIA,NO
IBBAIAGBHBAHBBCD,NO
BHFEDDEAHCHFFBFBAIEJ,NO
HGEBHGIBGCBCJJJACEJB,NO
DCIDGCFIJJ,NO
ABBBGFGFBIEGFIDDDJB,NO
IEAHCJDFCFHACB,NO
CIAGBEIHDFHD,NO
GIGIJGIHGEGF,NO
ABCBHDEDGFCGEGFEBHC,NO
FAFFIHAGHGGCHFBH,NO
HEEBAFJGGHEDHHIH,NO
AAFBEBBAGEBDBABIGI,NO
DFAJBGHBDGJHFJJIJJAJ,NO
